solution_id,SOURCE_ID,pf,pf_error,p1_o,p1_o_error,epoch_g,epoch_g_error,epoch_bp,epoch_bp_error,epoch_rp,epoch_rp_error,epoch_rv,epoch_rv_error,int_average_g,int_average_g_error,int_average_bp,int_average_bp_error,int_average_rp,int_average_rp_error,average_rv,average_rv_error,peak_to_peak_g,peak_to_peak_g_error,peak_to_peak_bp,peak_to_peak_bp_error,peak_to_peak_rp,peak_to_peak_rp_error,peak_to_peak_rv,peak_to_peak_rv_error,metallicity,metallicity_error,r21_g,r21_g_error,r31_g,r31_g_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,num_clean_epochs_g,num_clean_epochs_bp,num_clean_epochs_rp,num_clean_epochs_rv,zp_mag_g,zp_mag_bp,zp_mag_rp,num_harmonics_for_p1_g,num_harmonics_for_p1_bp,num_harmonics_for_p1_rp,num_harmonics_for_p1_rv,reference_time_g,reference_time_bp,reference_time_rp,reference_time_rv,fund_freq1,fund_freq1_error,fund_freq2,fund_freq2_error,fund_freq1_harmonic_ampl_g,fund_freq1_harmonic_ampl_g_error,fund_freq1_harmonic_phase_g,fund_freq1_harmonic_phase_g_error,fund_freq1_harmonic_ampl_bp,fund_freq1_harmonic_ampl_bp_error,fund_freq1_harmonic_phase_bp,fund_freq1_harmonic_phase_bp_error,fund_freq1_harmonic_ampl_rp,fund_freq1_harmonic_ampl_rp_error,fund_freq1_harmonic_phase_rp,fund_freq1_harmonic_phase_rp_error,fund_freq1_harmonic_ampl_rv,fund_freq1_harmonic_ampl_rv_error,fund_freq1_harmonic_phase_rv,fund_freq1_harmonic_phase_rv_error,best_classification,g_absorption,g_absorption_error
375316653866487565,245002531050576896,0.5205123049162365,5.9112863e-06,,,1705.1323363868853,8.359822e-06,1705.1414775254216,1.0046097e-05,1705.1311474358477,6.545865e-06,,,15.929145,0.010242176,16.356573,0.018603276,15.278727,0.009487258,,,0.9385019,0.120727494,1.0994217,0.10973381,0.8165013,0.06977717,,,-0.8708563,0.47518787,0.47389403,0.08163338,0.31729943,0.05761884,4.024685,0.12488823,2.1125093,0.25776532,45,44,44,,15.964044,16.411121,15.302456,4,3,4,,1706.5856067422114,1706.5859002172215,1706.585988363658,,1.921184169048463,2.1818254e-05,,,"[0.32880035042762756 0.15581652522087097 0.10432817041873932
 0.06540334969758987 -- -- -- -- -- -- -- -- -- -- -- --]","[0.014035544358193874 0.027286922559142113 0.023547401651740074
 0.0244175773113966 -- -- -- -- -- -- -- -- -- -- -- --]","[1.2044552564620972 0.15041014552116394 5.725874900817871 5.31508207321167
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.09733834117650986 0.12707017362117767 0.20258760452270508
 0.42948588728904724 -- -- -- -- -- -- -- -- -- -- -- --]","[0.42022404074668884 0.18070216476917267 0.13100408017635345 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.01920401118695736 0.024108218029141426 0.03326427564024925 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[1.2882311344146729 0.151897594332695 5.8355512619018555 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.09742680191993713 0.1614372581243515 0.2745889723300934 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.2656140923500061 0.14067623019218445 0.09007745236158371
 0.06560894846916199 -- -- -- -- -- -- -- -- -- -- -- --]","[0.010494326241314411 0.016995785757899284 0.016227422282099724
 0.012636260129511356 -- -- -- -- -- -- -- -- -- -- -- --]","[1.1146807670593262 0.1373586654663086 5.741053104400635 5.448858261108398
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.06407403200864792 0.13510026037693024 0.1766839325428009
 0.3136657178401947 -- -- -- -- -- -- -- -- -- -- -- --]",,,,,RRab,1.122552,0.07719792
375316653866487565,245504251951140864,0.5071152853230051,3.948115e-06,,,1705.9412367736477,5.5834776e-06,1705.9593235822167,1.806611e-05,1705.9279132483196,1.7377508e-05,,,18.00016,0.00743567,18.46693,0.043607697,17.134678,0.04812677,,,0.95154506,0.043225475,1.351993,0.16360651,0.8271502,0.09276029,,,-1.5436071,0.39280176,0.46116933,0.043203305,0.3735665,0.04673494,3.907568,0.08275368,1.6899478,0.15768743,62,59,59,,18.033655,18.535133,17.15766,5,2,3,,1707.0852888573363,1707.085603291062,1707.0856920699623,,1.9719381942176204,1.5352403e-05,,,"[0.31263723969459534 0.14417870342731476 0.11679079383611679
 0.0788055881857872 0.054077401757240295 -- -- -- -- -- -- -- -- -- -- --]","[0.012775810435414314 0.008572772145271301 0.009805696085095406
 0.014092963188886642 0.01705743372440338 -- -- -- -- -- -- -- -- -- -- --]","[4.149250030517578 5.922883033752441 1.5713279247283936 3.650448799133301
 5.918330669403076 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.08761121332645416 0.23577982187271118 0.30330076813697815
 0.406014621257782 0.6333884000778198 -- -- -- -- -- -- -- -- -- -- --]","[0.4370843172073364 0.3386378586292267 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]","[0.06058352813124657 0.07461290806531906 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[3.8929660320281982 0.033851929008960724 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0]","[0.26097866892814636 0.34470105171203613 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.08215180039405823 0.253194123506546 0.18943551182746887 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.0760503038764 0.047721847891807556 0.06070024520158768 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[4.1733903884887695 5.874802589416504 3.042095899581909 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.4473535418510437 0.3156072497367859 0.5433300137519836 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,2.0499203,0.23507482
375316653866487565,245823861938360064,0.47876357277336673,3.0187648e-06,,,1705.2243456795914,4.269178e-06,1705.7206464146338,4.2364314e-05,1705.2371432650998,2.9645504e-05,,,19.339872,0.00995891,19.761877,0.052276228,18.666838,0.0342937,,,0.95917904,0.053224042,0.66599244,0.1834548,0.660151,0.08603625,,,-0.9621327,0.298553,0.46285686,0.033633,0.33742717,0.042210836,3.944535,0.093187876,1.8616035,0.12014994,59,50,51,,19.37479,19.786507,18.687798,4,1,2,,1706.6587213436203,1706.835209139483,1706.6591219436307,,2.0887136300016125,1.317004e-05,,,"[0.3342756927013397 0.15472179651260376 0.1127936914563179
 0.07544297724962234 -- -- -- -- -- -- -- -- -- -- -- --]","[0.010243049822747707 0.010123208165168762 0.014777879230678082
 0.019636239856481552 -- -- -- -- -- -- -- -- -- -- -- --]","[2.5556766986846924 2.772703170776367 3.245448350906372 3.8268308639526367
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.06652749329805374 0.15228042006492615 0.20170475542545319
 0.2793503999710083 -- -- -- -- -- -- -- -- -- -- -- --]",[0.3329976499080658 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.08709798753261566 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[5.205391883850098 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.4337782859802246 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[0.29138413071632385 0.10729596763849258 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.031176093965768814 0.035711657255887985 -- -- -- -- -- -- -- -- -- --
 -- -- -- --]","[2.76688814163208 3.016339063644409 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.3435215651988983 0.5497013330459595 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]",,,,,RRab,1.2478467,0.14952317
375316653866487565,246756973652292992,0.4893027405323637,2.743857e-06,,,1705.6949318749541,3.8803996e-06,1705.6898856942687,3.6466388e-06,1705.6963309699252,1.2050905e-05,1705.7157159036756,4.049438e-05,12.362016,0.0076565715,12.951117,0.010311199,11.576476,0.029027158,-189.7804,2.4265075,0.94519603,0.039937463,1.2041074,0.062768884,0.7308438,0.07076266,60.88464396066115,9.861815874371743,-0.64884526,0.26132965,0.45592168,0.036939636,0.3253512,0.04351305,3.9143095,0.092615716,2.1177042,0.10970165,55,52,52,22,12.398395,13.011834,11.601369,4,4,3,3,1706.833539352173,1706.8338821230636,1706.8339698719237,1706.834241103036,2.0437245025686863,1.1460569e-05,,,"[0.34198546409606934 0.15591859817504883 0.1112653836607933
 0.04634183272719383 -- -- -- -- -- -- -- -- -- -- -- --]","[0.01294096652418375 0.011487185955047607 0.011909272521734238
 0.01043249387294054 -- -- -- -- -- -- -- -- -- -- -- --]","[4.617082118988037 0.5821034908294678 3.402580499649048
 0.014361729845404625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.045958105474710464 0.09297869354486465 0.11641176044940948
 0.34427833557128906 -- -- -- -- -- -- -- -- -- -- -- --]","[0.42963385581970215 0.19668173789978027 0.15016745030879974
 0.07105841487646103 -- -- -- -- -- -- -- -- -- -- -- --]","[0.01195457298308611 0.012482558377087116 0.024089086800813675
 0.016992580145597458 -- -- -- -- -- -- -- -- -- -- -- --]","[4.749949932098389 0.700192391872406 3.500568389892578 0.13677753508090973
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.03324997052550316 0.09485150873661041 0.11991321295499802
 0.1912568062543869 -- -- -- -- -- -- -- -- -- -- -- --]","[0.3049534857273102 0.08561228960752487 0.10891212522983551 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.030727090314030647 0.047870539128780365 0.06567498296499252 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[4.562902450561523 0.4658964276313782 3.892376184463501 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.13615591824054718 0.6346452236175537 0.8997705578804016 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[24.761327743530273 8.276593208312988 6.709530830383301 -- -- -- -- -- --
 -- -- -- -- -- -- --]","[2.1693670749664307 3.686511754989624 4.079475402832031 -- -- -- -- -- --
 -- -- -- -- -- -- --]","[4.298094749450684 0.44723403453826904 3.0602269172668457 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.11782895028591156 0.5129826068878174 0.7093179225921631 -- -- -- -- --
 -- -- -- -- -- -- -- --]",RRab,1.7089602,0.13810615
375316653866487565,359112665277840512,0.5017802473708718,2.8541435e-06,,,1700.672707464247,4.0363684e-06,1700.674041977171,1.5526703e-06,1700.6781166758474,8.020309e-06,,,15.8938055,0.016247772,16.152903,0.01493231,15.45835,0.01702641,,,1.1504502,0.0890409,1.5122445,0.05418448,0.8652896,0.07390487,,,-1.0683608,0.3263811,0.49068236,0.045092504,0.4095515,0.051005322,3.9523628,0.10329336,1.9107468,0.15794158,51,50,49,,15.938365,16.231785,15.482694,5,6,4,,1702.1574752162173,1702.1577902504425,1702.1578758050052,,1.992904274808745,1.1335708e-05,,,"[0.3540942966938019 0.17374782264232635 0.14501984417438507
 0.08978718519210815 0.07806264609098434 -- -- -- -- -- -- -- -- -- -- --]","[0.01968136988580227 0.01773294247686863 0.02205413021147251
 0.02150891162455082 0.015607994049787521 -- -- -- -- -- -- -- -- -- -- --]","[2.2164511680603027 2.1020801067352295 2.2769153118133545 2.45019268989563
 2.7686569690704346 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.05732673406600952 0.12415502220392227 0.16843481361865997
 0.2767673134803772 0.34826919436454773 -- -- -- -- -- -- -- -- -- -- --]","[0.45393073558807373 0.2195519357919693 0.18816843628883362
 0.13383521139621735 0.09584041684865952 0.05479608476161957 -- -- -- --
 -- -- -- -- -- --]","[0.025801580399274826 0.023124825209379196 0.018105246126651764
 0.021233776584267616 0.014623979106545448 0.018439272418618202 -- -- --
 -- -- -- -- -- -- --]","[2.251696825027466 1.9851338863372803 2.0571446418762207 2.257432699203491
 2.3536579608917236 2.706578493118286 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]","[0.0339418463408947 0.06237030401825905 0.10069078952074051
 0.19228596985340118 0.22923818230628967 0.43565839529037476 -- -- -- --
 -- -- -- -- -- --]","[0.2651365101337433 0.1305951476097107 0.11504149436950684
 0.09259234368801117 -- -- -- -- -- -- -- -- -- -- -- --]","[0.018822116777300835 0.013632036745548248 0.017260026186704636
 0.022325342521071434 -- -- -- -- -- -- -- -- -- -- -- --]","[2.2174336910247803 1.9805796146392822 2.174518585205078
 2.7154197692871094 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.04635436832904816 0.18070566654205322 0.19953037798404694
 0.19837607443332672 -- -- -- -- -- -- -- -- -- -- -- --]",,,,,RRab,0.36692247,0.09933993
375316653866487565,414003442535159936,0.474867501878603,3.1032864e-06,,,1699.303858858756,4.38871e-06,1699.307984547646,7.264723e-06,1699.3180447063794,1.595428e-05,,,18.356619,0.012638773,18.838741,0.03268327,17.68852,0.02163025,,,0.94670737,0.06804432,1.2114764,0.086069055,0.81222606,0.08145421,,,-1.4747431,0.34016192,0.4642705,0.037111577,0.36868492,0.037716776,3.5963724,0.1544406,1.5705903,0.12888823,82,72,68,,18.393435,18.894192,17.71002,5,4,4,,1700.3276731928063,1700.327988279347,1700.3280733912804,,2.1058505710412754,1.37618545e-05,,,"[0.3338387608528137 0.15499147772789001 0.12308131158351898
 0.052806489169597626 0.052475713193416595 -- -- -- -- -- -- -- -- -- --
 --]","[0.01381019689142704 0.011742976494133472 0.013967818580567837
 0.011587225832045078 0.01964055933058262 -- -- -- -- -- -- -- -- -- -- --]","[3.606713056564331 4.526612758636475 6.1075439453125 1.110365629196167
 2.9951295852661133 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.0688033401966095 0.13932083547115326 0.2333461195230484
 0.3859073519706726 0.35907435417175293 -- -- -- -- -- -- -- -- -- -- --]","[0.3874114155769348 0.17898894846439362 0.11662754416465759
 0.1779853254556656 -- -- -- -- -- -- -- -- -- -- -- --]","[0.04316257685422897 0.05219189077615738 0.038024432957172394
 0.05400821939110756 -- -- -- -- -- -- -- -- -- -- -- --]","[3.677119016647339 4.562110424041748 5.657742500305176 1.1700104475021362
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.1680479347705841 0.32505881786346436 0.6884977221488953
 0.5157813429832458 -- -- -- -- -- -- -- -- -- -- -- --]","[0.24468755722045898 0.14198054373264313 0.09628310799598694
 0.0867486447095871 -- -- -- -- -- -- -- -- -- -- -- --]","[0.020318111404776573 0.022703826427459717 0.029548872262239456
 0.02877155691385269 -- -- -- -- -- -- -- -- -- -- -- --]","[3.2704927921295166 4.007861137390137 5.96893310546875 0.7635431289672852
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.23768164217472076 0.5128516554832458 0.6803050637245178
 0.9081301093101501 -- -- -- -- -- -- -- -- -- -- -- --]",,,,,RRab,1.2286149,0.11603093
375316653866487565,414081061185873792,0.5889203707366553,3.1364334e-06,,,1698.6288676747733,4.4355866e-06,1698.665719578354,1.018495e-05,1699.1443607227575,0.00016006824,,,18.591648,0.0031213039,19.194742,0.014638936,17.81633,0.028713293,,,0.6002774,0.02831844,0.89204055,0.05260945,0.22997312,0.0901717,,,-1.2433872,0.256391,0.47736233,0.018288542,0.30392933,0.023339111,4.0888963,0.033658504,2.1620536,0.069570825,82,76,77,,18.605154,19.227718,17.818048,5,2,1,,1700.3279029443486,1700.3282173357434,1700.3283062637697,,1.6980224317069263,9.043217e-06,,,"[0.21208985149860382 0.10124371200799942 0.06446032971143723
 0.0388517901301384 0.019755691289901733 -- -- -- -- -- -- -- -- -- -- --]","[0.0033453030046075583 0.004078240599483252 0.005349323619157076
 0.005961671471595764 0.00513090007007122 -- -- -- -- -- -- -- -- -- -- --]","[1.723539113998413 1.2527892589569092 1.0494853258132935
 1.0572417974472046 1.4206840991973877 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0]","[0.03237244486808777 0.06663260608911514 0.0966452956199646
 0.151209756731987 0.3338136672973633 -- -- -- -- -- -- -- -- -- -- --]","[0.3340383470058441 0.18345285952091217 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.0238181184977293 0.028304871171712875 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[1.5949087142944336 1.315476655960083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.12598468363285065 0.24676084518432617 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]",[0.11498702317476273 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.0256697665899992 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[3.2015879154205322 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0]",[1.6511130332946777 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],,,,,RRab,1.5333376,0.12703004
375316653866487565,414152842984521856,0.36438054616789506,1.611218e-05,,,1699.0448684221983,2.2786064e-05,,,,,,,20.067835,0.028633116,,,,,,,0.29172307,0.14039807,,,,,,,,,0.48258498,0.15493946,,,3.802129,0.48016348,,,69,2,2,,20.07081,,,2,20,20,,1700.077158509492,,,,2.7443836135511788,0.000121351164,,,"[0.11903242766857147 0.05744326114654541 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.046036623418331146 0.042202938348054886 -- -- -- -- -- -- -- -- -- --
 -- -- -- --]","[1.875307559967041 1.2695589065551758 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.5163321495056152 1.3605048656463623 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]",,,,,,,,,,,,,RRab,,
375316653866487565,414254032403091072,0.4181043701719148,4.310351e-06,,,1699.3582848579376,6.0957564e-06,1699.3728242792686,2.2609234e-05,1699.3452661514084,1.4826691e-05,,,16.543129,0.011500974,16.923649,0.03903756,15.629366,0.018501593,,,0.9362851,0.050274648,0.5930358,0.15169965,0.47734958,0.075517535,,,0.03574724,0.25708064,0.582015,0.052787267,0.3704812,0.06636671,4.2063203,0.09726132,2.3796055,0.215898,62,42,44,,16.574839,16.942865,15.639397,3,1,2,,1700.327032683626,1700.3273476247234,1700.327433670946,,2.3917473036429233,2.4657169e-05,,,"[0.3055371344089508 0.17782719433307648 0.1131957620382309 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.013418642804026604 0.014802776277065277 0.020243531093001366 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[4.550113677978516 0.7401766777038574 3.4635753631591797 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.0990418866276741 0.19731022417545319 0.31126275658607483 -- -- -- -- --
 -- -- -- -- -- -- -- --]",[0.2965180277824402 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.035378895699977875 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[4.92059850692749 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.2884586453437805 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[0.20009984076023102 0.08211099356412888 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.02068113349378109 0.03187503293156624 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[5.0545525550842285 1.57941734790802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.28810054063796997 0.6072249412536621 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]",,,,,RRab,2.3432214,0.11520206
375316653866487565,415000566440590976,0.617382983500351,3.5996763e-06,,,1697.739636468444,5.090711e-06,1697.7411881668756,6.2434237e-06,1697.742503132212,9.341217e-06,,,14.803384,0.0017494299,15.143507,0.0032993252,14.278034,0.0035374183,,,0.35943678,0.006729892,0.44259986,0.008364407,0.28400695,0.0072497376,,,-0.20208056,0.22711028,0.37666073,0.011370117,0.16448872,0.010632121,4.4813056,0.020107461,2.9501452,0.06302992,54,51,51,,14.808329,15.151123,14.280277,4,3,3,,1699.1571477985608,1699.1574625452686,1699.157549718918,,1.6197401397919018,9.44396e-06,,,"[0.14971879124641418 0.05639319121837616 0.02462705224752426
 0.008278179913759232 -- -- -- -- -- -- -- -- -- -- -- --]","[0.0011622434249147773 0.0019513595616444945 0.0017813288141041994
 0.0018151833210140467 -- -- -- -- -- -- -- -- -- -- -- --]","[4.346259593963623 0.6074539422988892 3.422553300857544 0.1764240562915802
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.029784472659230232 0.050190284848213196 0.09140380471944809
 0.2554571032524109 -- -- -- -- -- -- -- -- -- -- -- --]","[0.17706823348999023 0.07177204638719559 0.033373232930898666 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.0028796372935175896 0.0035378350876271725 0.004069643560796976 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[4.422378063201904 0.6051217913627625 3.491849184036255 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.05753801017999649 0.09412724524736404 0.16538383066654205 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.11036943644285202 0.046344511210918427 0.025686578825116158 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.004727639257907867 0.005540942773222923 0.004259801935404539 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[4.1175217628479 0.6510999202728271 3.5833001136779785 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.06876092404127121 0.1189626082777977 0.3158731162548065 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,0.48388064,0.053499825
375316653866487565,415734726673466880,0.5485963937104229,1.9218232e-06,,,1697.4355660611313,2.7178685e-06,1697.4353507506223,6.6913824e-05,1697.304127169997,7.412067e-05,,,19.527666,0.0028764002,19.746433,0.038754478,18.979717,0.046113044,,,0.5389807,0.0070137745,0.45210135,0.12324681,0.6936546,0.1317807,,,,,0.056034993,0.013333098,,,3.3035681,0.31815687,,,64,62,58,,19.54336,19.757029,19.001637,2,1,2,,1698.6556444407433,1698.655987207176,1698.6560749102177,,1.8228337106566015,6.385686e-06,,,"[0.2694441080093384 0.015098298899829388 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.0031326799653470516 0.0036850376054644585 -- -- -- -- -- -- -- -- -- --
 -- -- -- --]","[4.5343780517578125 6.089138984680176 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.022679205983877182 0.33024999499320984 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]",[0.22605159878730774 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.04985243082046509 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[4.552440166473389 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.5188999176025391 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[0.2956131398677826 0.13013938069343567 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.06160377338528633 0.07435556501150131 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[5.240137577056885 3.673839569091797 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.8258621096611023 1.5701618194580078 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]",,,,,RRab,0.6388168,0.18921454
375316653866487565,415793550544347904,0.6328121351679219,9.381381e-06,,,1697.1238325012794,1.3267276e-05,1696.5122354820453,2.176091e-05,1696.5497433470816,4.2282834e-05,,,15.976281,0.005694917,16.27217,0.016335066,15.42634,0.012806337,,,0.64211464,0.028343406,0.74411654,0.08180923,0.41111726,0.03077425,,,-0.46867007,0.29062885,0.46740177,0.028011065,0.28128082,0.033164546,4.2566915,0.043431416,2.7537508,0.13196588,64,63,62,,15.990781,16.29409,15.432159,4,3,2,,1698.4059098871296,1698.4062249893047,1698.4063100828912,,1.5802478246322533,2.3427026e-05,,,"[0.22870567440986633 0.10689743608236313 0.06433051824569702
 0.04460318014025688 -- -- -- -- -- -- -- -- -- -- -- --]","[0.005222270265221596 0.006390395574271679 0.0072323898784816265
 0.00881273578852415 -- -- -- -- -- -- -- -- -- -- -- --]","[2.555232048034668 3.083970069885254 4.136261463165283 4.734927654266357
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.09769342839717865 0.201108917593956 0.2982677221298218
 0.36056774854660034 -- -- -- -- -- -- -- -- -- -- -- --]","[0.27962663769721985 0.12523555755615234 0.08337309211492538 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.019445300102233887 0.02105281688272953 0.012533972039818764 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[2.6129109859466553 3.027592420578003 3.5933783054351807 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.08032738417387009 0.13591840863227844 0.3673383891582489 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.15992051362991333 0.07797042280435562 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.010693305172026157 0.0156873632222414 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[2.142448663711548 2.9158902168273926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.15011072158813477 0.33375024795532227 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]",,,,,RRab,0.6137157,0.07165365
