SOURCE_ID,best_classification,int_average_g,num_clean_epochs_g,ra_column,dec_column,b_column,parallax,distance_pc,period,g_mag,uwe,gbp_minus_grp,excess_ratio,flux,flux_err
3945610468551775616,RRab,13.511593,43,185.5890772438902,16.292660882340773,77.23966034804107,0.25177256229025996,3971.8386741726617,0.5982850508829514,13.571685,1.1137521,0.64802647,0.9485235973216308,70189.62447593444,570.2091
3952549005397562752,RRab,13.060422,35,186.681995617978,21.278392900738382,81.88098032344628,0.27880079237549293,3586.790379896717,0.6746497682253744,13.052525,1.030355,0.62315464,0.970503222366358,113223.56350228022,501.81027
3959667827791428224,RRab,12.900759,50,189.72581660470672,24.88561318020876,86.40011929687032,0.3125351602370303,3199.639999677439,0.6283827336866538,12.900007,0.95356876,0.6265707,0.9674548536516373,130299.86351457216,547.2164
3960906320265637888,RRab,11.540674,49,188.1900144626333,27.02920717442483,85.84145242412066,0.5114089198954963,1955.3823977187271,0.5865840391483544,11.728799,1.7760737,0.5752239,1.014305791370464,383201.6121941736,4991.665
3965612234327712128,RRab,13.223022,31,172.7233944102246,13.32448414705552,66.66213646338811,0.2795454516767802,3577.2358090670473,0.4986081488377245,13.401989,1.1998893,0.64750576,0.9489786272462899,82063.72402609221,849.9841
3967471985231478016,RRab,12.523599,25,170.79213409607829,15.698481417989381,66.54923039798729,0.36532285898186506,2737.304757733873,0.5286012472377236,12.525797,1.4326891,0.60898495,0.9832521238919608,183919.66875070587,2296.6462
3976785295394882688,RRab,12.29273,27,171.5508656576936,17.66090237716889,68.18745315223279,0.370573260590598,2698.521740090633,0.6267278546771563,12.364046,1.2527753,0.5592356,1.029353226628082,213465.83669503403,3830.6787
3982271072438643072,RRab,13.154215,21,164.1719892717163,17.792854763806123,61.974188185118,0.2757803439303099,3626.0742362867654,0.6326405259746549,13.257228,1.551259,0.61331177,0.9793413372846214,93768.21447600136,1449.7323
3987132730604268160,RRab,12.198167,45,158.47063264375228,19.259589833430997,57.537287443515176,0.3241206032474525,3085.2713156174827,0.5040538148506737,12.223122,1.7913986,0.69062996,0.9120242562141075,243051.38716323875,1951.7937
3994645453038686464,RRab,11.800711,26,170.99320799427375,26.61487639718404,70.51261436914972,0.44645033802035033,2239.8907892738957,0.6534131690042463,11.847878,1.0151469,0.6214237,0.9720516931143205,343396.20912697236,3640.4822
4000636867992972544,RRab,11.675223,32,177.90447690098202,21.878083893939372,75.42766419728059,0.5996755439011029,1667.5684212409997,0.5471796325959265,11.691726,1.6044917,0.5922556,0.9985188949426995,396511.99413496075,4052.8918
4006720156591860992,RRab,13.284102,34,182.56618116203194,27.431658011253056,80.8491248877126,0.3015170322488639,3316.562227153481,0.4691494700247012,13.449435,1.508719,0.6047754,0.9870709857582377,78554.78269787121,1268.4373
4022618712476736896,RRab,9.694902,30,172.45168404781427,30.06709016697379,71.86779520391879,1.564070117925452,639.3575253047977,0.5576689928598967,9.799874,0.9984197,0.63153744,0.9630382396692888,2264629.0650028815,31921.896
4346685578493117696,RRab,12.964389,48,241.1732418269506,-9.965244114236834,30.268261106196416,0.4584235333258266,2181.3888845214356,0.49980935031259155,13.013877,1.46564,0.88884354,0.7598387211656276,117326.44685712917,1548.5663
4349996689042072320,RRab,13.44634,45,241.8212539964936,-6.564733494238884,31.895440643669502,0.2794101194354184,3578.9684425911983,0.5819931013313353,13.4824095,1.2084247,0.79378986,0.8293593549280738,76204.94158850666,677.6559
4356714327124981632,RRab,13.104827,27,245.25251692135183,-4.26585122934525,30.509747679824716,0.41619815632823254,2402.7016573599503,0.5710502012952685,13.137858,1.2530457,0.8516264,0.7863362997240909,104665.49575182896,1259.4778
4356811221587203968,RRab,12.301901,25,245.4468883238015,-4.098273739627199,30.44705995624257,0.5724450468927762,1746.892571484348,0.6239363331084856,12.358158,1.017777,0.91652584,0.7407100816078999,214626.528813688,1360.4706
4395886799690148480,RRab,14.637565,29,235.08317459246467,-8.362259229497004,35.855195704602174,0.2630924944511356,3800.944614882318,0.6417294002261454,14.727881,1.5401443,0.75694275,0.8579885949107467,24198.821838103482,492.79312
4396901270963519232,RRab,13.822261,44,235.74330337430612,-6.823162732093199,36.39392278088182,0.2630707473871708,3801.2588246015193,0.4810482733001658,13.828807,1.4173399,0.7986851,0.8256283666091533,55389.05416102406,706.006
4397137081845673216,RRab,13.456847,28,234.44509782252328,-6.717830806016828,37.42832061505938,0.3021504496195051,3309.6095049975584,0.4554221571853163,13.500869,1.2710992,0.60686874,0.9851700865063336,74920.22114652702,1505.5033
4397250400267498496,RRab,13.596984,54,236.856590363889,-6.519747221494982,35.754931737260705,0.2901881848201686,3446.0396815249596,0.756976981005538,13.63648,1.2492158,0.8372841,0.7967922641950635,66123.30904473382,610.14465
4398582699121804672,RRab,13.262292,33,241.20499355385323,-4.518030935913463,33.625475219689754,0.31389758034982373,3185.752495720254,0.5913274441215802,13.350955,1.1122987,1.0233536,0.6713005562927025,86013.13065375767,606.0945
4399013570240298112,RRab,14.468238,40,237.84288186682127,-4.993771280854224,35.973938190512655,0.26014032591919395,3844.079138697723,0.5257948980007054,14.567153,1.2673434,0.8936024,0.7565150605464053,28059.85234188331,316.79034
4403447557033068928,RRab,19.66996,23,235.0366651565618,-3.0906649335176937,39.34593399203863,4.869981390701834,205.33959368084686,0.6122686613105166,19.682224,1.5650495,1.6113033,0.3906044732151008,252.38119669275108,2.8370366
4406921464023735168,RRab,13.536933,29,245.41701048843063,-1.5234285590558097,31.922202312588297,0.2546258481081371,3927.3310523262735,0.5909275501724127,13.605296,1.0681977,0.7745676,0.8441730442959845,68050.05073871162,622.44336
4409409933716995200,RRab,13.120925,45,238.04594988862178,-0.9394192717949823,38.294587585733524,0.3017421676217695,3314.087679165509,0.625924830009026,13.249471,1.3588351,0.8165264,0.8121720242604487,94440.50968864856,1295.578
